
Run with the Wind	Caroline Pitcher	3.26	19	0	22010107-run-with-the-wind

"White Hot (Hidden Legacy, #2)"	Ilona Andrews	4.39	195	1436902464s/22303684	22303684-white-hot

"The Wedding (Being the Bad Boy's Victim, #1.5)"	Claire Monette	4.95	22	1444852367s/27204343	27204343-the-wedding

"Banish the Darkness (Liliana Batchelor, #4)"	Holly Blackstone	4.3	37	1381722271s/18667437	18667437-banish-the-darkness

Mao: The Unknown Story	Jung Chang	3.78	6507	1179842471s/962035	962035.Mao

"Lex Trent Versus the Gods (Lex Trent, #1)"	Alex Bell	3.71	122	1327970423s/6476153	6476153-lex-trent-versus-the-gods

"The Unbecoming of Mara Dyer (Mara Dyer, #1)"	Michelle Hodkin	4.11	110734	1336655755s/11408650	11408650-the-unbecoming-of-mara-dyer

"Spook's: Alice (The Last Apprentice / Wardstone Chronicles, #12)"	Joseph Delaney	4.12	3461	1369541369s/17612777	17612777-spook-s

"Annihilate Me Vol. 3 (Annihilate Me, #3)"	Christina Ross	4.06	1607	1371400618s/18078251	18078251-annihilate-me-vol-3

"Kau, Aku & Sepucuk Angpau Merah"	Tere Liye	4.09	4159	1326688274s/13414402	13414402-kau-aku-sepucuk-angpau-merah

"Prince of Wolves (The Grey Wolves, #1)"	Quinn Loftis	4.07	27478	1327878769s/11947156	11947156-prince-of-wolves

"Gregor and the Marks of Secret (Underland Chronicles, #4)"	Suzanne Collins	4.2	22215	1397854344s/319644	319644.Gregor_and_the_Marks_of_Secret

"Swamp Thing, Vol. 2: Love and Death"	Alan Moore	4.36	6058	1327913422s/109244	109244.Swamp_Thing_Vol_2

"Deal with the Devil (Cain Casey, #3)"	Ali Vali	4.41	475	1364146704s/2074013	2074013.Deal_with_the_Devil

Unholy Night	Seth Grahame-Smith	3.83	6167	1437541553s/12954783	12954783-unholy-night

Secrets of Jewish Wealth Revealed!	Celso Cukierkorn	4.17	101	1350673289s/9972090	9972090-secrets-of-jewish-wealth-revealed

"Clutter, Clutter & Peanut Butter: A Quick Guide To Organizing Your Messy Home, Office, LIFE!"	D. Terry	5	1	1360591478s/17348806	17348806-clutter-clutter-peanut-butter

"The Officer's Secret  (Military Investigations, #1)"	Debby Giusti	4.02	96	1348193459s/10798003	10798003-the-officer-s-secret

Baker Encyclopedia of Christian Apologetics	Norman L. Geisler	4.14	288	1347568238s/590820	590820.Baker_Encyclopedia_of_Christian_Apologetics

"The Walking Dead, Vol. 15: We Find Ourselves"	Robert Kirkman	4.14	8907	1319378973s/12305515	12305515-the-walking-dead-vol-15

"The Sandman, Vol. 2: The Doll's House"	Neil Gaiman	4.44	54770	1298566119s/25099	25099.The_Sandman_Vol_2

"Lord of the White Hell, Book 2 (Lord of the White Hell, #2)"	Ginn Hale	4.22	2027	1281156154s/8782738	8782738-lord-of-the-white-hell-book-2

"Baited Blood (A Madison Rose Vampire Mystery, #2)"	Sue Ann Jaffarian	3.97	213	1327894027s/11080683	11080683-baited-blood

"Try Me (One Night with Sole Regret, #1)"	Olivia Cunning	3.88	21357	1347142317s/13649056	13649056-try-me

"Edgar Allan Poe, Complete Collection"	Edgar Allan Poe	4.58	72	1406505485s/22806049	22806049-edgar-allan-poe-complete-collection

"Story Engineering: Character Development, Story Concept, Scene Construction"	Larry Brooks	4.12	1680	1349126976s/9912752	9912752-story-engineering

"Hard Up, Ardon #2"	Jimmy Perrin	4.16	67	1386577628s/19307225	19307225-hard-up-ardon-2

"Conrad's Fate (Chrestomanci, #5)"	Diana Wynne Jones	4.01	6914	1388545536s/13759	13759.Conrad_s_Fate

"Torn (Demon Kissed, #3)"	H.M. Ward	4.08	1254	1338067038s/12560567	12560567-torn

"Slave (Finding Anna, #1)"	Sherri Hayes	3.83	5615	1347352658s/11690138	11690138-slave

"The Torch of Triumph (Freedom's Holy Light, Vol 6)"	Sally Laity	4.4	35	1406508945s/810293	810293.The_Torch_of_Triumph

"Between the Devil and the Deep Blue Sea (Niki Slobodian, #1)"	J.L. Murray	3.71	722	1328048703s/13446443	13446443-between-the-devil-and-the-deep-blue-sea

Tortured for Christ	Richard Wurmbrand	4.33	8976	1419182359s/78629	78629.Tortured_for_Christ

"The Universe, the Eleventh Dimension, and Everything: What We Know and How We Know It"	Richard Morris	3.62	8	1347542790s/128638	128638.The_Universe_the_Eleventh_Dimension_and_Everything

"The Last Present (Willow Falls, #4)"	Wendy Mass	4.39	2619	1388527093s/17244558	17244558-the-last-present

"Trunk Music (Harry Bosch, #5; Harry Bosch Universe, #5)"	Michael Connelly	4.12	33204	1386926044s/58962	58962.Trunk_Music

"The Last Werewolf (The Last Werewolf, #1)"	Glen Duncan	3.47	12275	1287572224s/9532302	9532302-the-last-werewolf

Chimera (The Korsak Brothers #1)	Rob Thurman	3.82	1705	1407024864s/7062980	7062980-chimera

Psycho-Cybernetics	Maxwell Maltz	4.18	9121	1398769857s/22022320	22022320-psycho-cybernetics

"The Water's Edge (Inspector Konrad Sejer, #8)"	Karin Fossum	3.75	2498	1327705932s/6123500	6123500-the-water-s-edge

"Play Their Hearts Out: A Coach, His Star Recruit, and the Youth Basketball Machine"	George Dohrmann	4.2	3051	1320501257s/8124176	8124176-play-their-hearts-out

Peyton Place	Grace Metalious	3.71	6745	1348089469s/526869	526869.Peyton_Place

"Thirteenth Child (Frontier Magic, #1)"	Patricia C. Wrede	3.76	8312	1328840173s/5797595	5797595-thirteenth-child

"Rot & Ruin (Rot & Ruin, #1)"	Jonathan Maberry	4.11	24874	1264898635s/7157310	7157310-rot-ruin

"The Angel of Darkness (Dr. Laszlo Kreizler, #2)"	Caleb Carr	3.93	15887	1433066571s/767307	767307.The_Angel_of_Darkness

Letters to Karen	Charlie W. Shedd	3.85	200	1389143030s/805478	805478.Letters_to_Karen

"Die Míétter-Mafia (Míétter-Mafia, #1)"	Kerstin Gier	4.05	1200	1327233336s/1312352	1312352.Die_M_tter_Mafia

"Farewell, My Lovelies"	Diann Blakely	4.54	13	1174065156s/357528	357528.Farewell_My_Lovelies

Island: The Complete Stories	Alistair MacLeod	4.21	1495	1347325528s/1615449	1615449.Island

Viagem através de uma nebulosa	Antínio Ramos Rosa	4.43	7	1308831515s/11812565	11812565-viagem-atrav-s-de-uma-nebulosa

Ingratitude	Ying Chen	3.52	134	1180466285s/1044272	1044272.Ingratitude

"The Return (Titan, #1)"	Jennifer L. Armentrout	4.34	7593	1412877995s/18809475	18809475-the-return

"C. S. Lewis: A Life: Eccentric Genius, Reluctant Prophet"	Alister E. McGrath	4.09	1798	1406507624s/16184825	16184825-c-s-lewis

"Homecoming (The 100, #3)"	Kass Morgan	3.69	5185	1416482124s/23264825	23264825-homecoming

"The Communist Manifesto and Other Revolutionary Writings: Marx, Marat, Paine, Mao Tse-Tung, Gandhi, and Others"	Bob Blaisdell	3.89	255	1328865273s/30475	30475.The_Communist_Manifesto_and_Other_Revolutionary_Writings

"Night Pleasures (Dark-Hunter, #1)"	Sherrilyn Kenyon	4.23	57454	1441663482s/6944032	6944032-night-pleasures

"Ligo Na U, Lapit Na Me"	Eros S. Atalia	3.83	1973	1264061795s/7623135	7623135-ligo-na-u-lapit-na-me

"Unforgettable (It Girl, #4)"	Cecily von Ziegesar	3.81	4592	1330230380s/400016	400016.Unforgettable

"Frenched (Frenched, #1)"	Melanie Harlow	4.14	8244	1428679656s/21474459	21474459-frenched

The Ending of Time	Jiddu Krishnamurti	4.25	356	1348770654s/920841	920841.The_Ending_of_Time

For Such A Time As This: A Prophetic View Of The Church In Esther	Fuchsia T. Pickett	3.2	5	1178784631s/837433	837433.For_Such_A_Time_As_This

"Promises in Death (In Death, #28)"	J.D. Robb	4.39	23259	1417318467s/3492020	3492020-promises-in-death

"When I Fall in Love (Christiansen Family, #3)"	Susan May Warren	4.33	1133	1386631058s/19320758	19320758-when-i-fall-in-love

"Mysteria (Mysteria, #1)"	MaryJanice Davidson	3.72	2837	1388251609s/30199	30199.Mysteria

"Strands of Starlight (Strands, #1)"	Gael Baudino	3.91	544	1387664783s/291252	291252.Strands_of_Starlight

"Locked On (Jack Ryan Jr., #3)"	Tom Clancy	3.97	8567	1328321307s/12956175	12956175-locked-on

"Oh, Kentucky!"	Betty Layman Receveur	4.31	178	1320501828s/855084	855084.Oh_Kentucky_

"Standing in the Light: The Captive Diary of Catharine Carey Logan, Delaware Valley, Pennsylvania, 1763"	Mary Pope Osborne	3.97	4580	1442814656s/460069	460069.Standing_in_the_Light

"The Serpent Gift (The Shamer Chronicles, #3)"	Lene Kaaberbí´íí‚íÇl	4.12	2772	1364430127s/590324	590324.The_Serpent_Gift

"Talking to Dragons (Enchanted Forest Chronicles, #4)"	Patricia C. Wrede	4.18	26329	1425951863s/169871	169871.Talking_to_Dragons

La busca	Pí´íí‚éo Baroja	3.67	359	1269837583s/1857457	1857457.La_busca

"Three Act Tragedy (Hercule Poirot, #11)"	Agatha Christie	3.8	10372	1388695324s/140360	140360.Three_Act_Tragedy

"Princess Lessons (The Princess Diaries, #4.1)"	Meg Cabot	3.5	5706	1348583918s/93743	93743.Princess_Lessons

"Someone Comes to Town, Someone Leaves Town"	Cory Doctorow	3.51	2729	1388305317s/29588	29588.Someone_Comes_to_Town_Someone_Leaves_Town

Wolf Tales (Wolf Tales #1)	Kate Douglas	3.61	2138	1388182965s/101483	101483.Wolf_Tales

"Witch Hunt (Ophelia & Abby, #4)"	Shirley Damsgaard	4.01	1722	1386923322s/194738	194738.Witch_Hunt

"Le vide (Le vide, #1-2)"	Patrick Senécal	4.22	702	1327288155s/6348889	6348889-le-vide

"Reasonable Doubt: Volume 1 (Reasonable Doubt, #1)"	Whitney Gracia Williams	4.17	25089	1395319856s/20761374	20761374-reasonable-doubt

"Chill Factor (Weather Warden, #3)"	Rachel Caine	3.88	7388	1388281676s/157568	157568.Chill_Factor

"The Submissive (Submissive, #1)"	Tara Sue Me	3.98	14656	1361512956s/17407233	17407233-the-submissive

"The Memory of Earth (Homecoming, #1)"	Orson Scott Card	3.55	12488	1390186790s/92956	92956.The_Memory_of_Earth

Evermore (Darkyn #5)	Lynn Viehl	4.12	2896	1347795417s/1264696	1264696.Evermore

"Timepiece (The Christmas Box, #2)"	Richard Paul Evans	4.04	4495	1436022206s/312085	312085.Timepiece

L'Avalée des avalés	Réjean Ducharme	3.9	425	1356205524s/889824	889824.L_Aval_e_des_aval_s

"I'm the Vampire, That's Why (Broken Heart #1)"	Michele Bardsley	3.87	7899	1351325295s/263176	263176.I_m_the_Vampire_That_s_Why

"Dark Angel (Halo Effect, #3)"	Stephanie Bedwell-Grime	4	3	1399357577s/22043862	22043862-dark-angel

"Firestorm (Weather Warden, #5)"	Rachel Caine	3.95	6478	1388370662s/157572	157572.Firestorm

Lose Weight Fast: Best Tips and Strategies for Diet Exercise and Fitness Training for Total Life Transformation in 30 Days!	Sheryl Blume & Belen Campugan	3.33	3	1407699769s/22890930	22890930-lose-weight-fast

"The Falling of Love (Falling, #1)"	Marisa Oldham	4.19	316	1366103334s/17823022	17823022-the-falling-of-love

The Brontës	Juliet Barker	4.15	2228	1175614324s/535406	535406.The_Bront_s

"In Her Name: Redemption (In Her Name: Redemption, #1-3)"	Michael R. Hicks	4.2	1640	1348877740s/4020601	4020601-in-her-name

Be Not Content	William J. Craddock	4.47	75	1265097292s/7682460	7682460-be-not-content

Tamar	Mal Peet	3.91	4103	1320558676s/357160	357160.Tamar

"El í´íéí‚éltimo argumento de los reyes (La primera ley, #3)"	Joe Abercrombie	4.25	59663	1370373994s/18039803	18039803-el-ltimo-argumento-de-los-reyes

"Savage Heat (Savage, #7)"	Cassie Edwards	4.21	142	1387711975s/1996124	1996124.Savage_Heat

"The Force of Gravity (The Force of Gravity, #1)"	Kelly Stevenson	4	1365	1406097533s/22775126	22775126-the-force-of-gravity

"The Way of Kings, Part 1 (The Stormlight Archive #1.1)"	Brandon Sanderson	4.66	7887	1357609842s/9329354	9329354-the-way-of-kings-part-1

"Fourth Grave Beneath My Feet (Charley Davidson, #4)"	Darynda Jones	4.42	22382	1338721218s/13538992	13538992-fourth-grave-beneath-my-feet

"The Queen of Zombie Hearts (White Rabbit Chronicles, #3)"	Gena Showalter	4.33	7131	1392304633s/20579287	20579287-the-queen-of-zombie-hearts

"Gravity (The Taking, #1)"	Melissa  West	3.81	7293	1329368010s/12844575	12844575-gravity

Internal  Conflict	E.A. Stripling	4.08	13	1418127821s/23718570	23718570-internal-conflict

"Fullmetal Alchemist (3-in-1 Edition), Vol. 1"	Hiromu Arakawa	4.57	1906	1328034783s/10182392	10182392-fullmetal-alchemist-3-in-1-edition-vol-1

"The Heart's Ashes (Dark Secrets, #2)"	A.M. Hudson	4.37	1948	1434513983s/14289042	14289042-the-heart-s-ashes

"The Lost Colony (Artemis Fowl, #5)"	Eoin Colfer	4.06	75505	1360177158s/37586	37586.The_Lost_Colony

"Neuromancer (Sprawl, #1)"	William Gibson	3.86	180334	1167348726s/22328	22328.Neuromancer

"Carousel Tides (Archers Beach, #1)"	Sharon Lee	3.87	775	1283646329s/7705665	7705665-carousel-tides

The End of Olympus (Pegasus #6)	Kate O'Hearn	4.7	10	0	28534579-the-end-of-olympus

Moon Lake	Eudora Welty	3.35	57	1327998221s/10559187	10559187-moon-lake

"White Cat (Curse Workers, #1)"	Holly Black	3.82	29596	1358274572s/6087756	6087756-white-cat

"Fasting: Opening the Door to a Deeper, More Intimate, More Powerful Relationship With God"	Jentezen Franklin	4.36	2089	1328747587s/1964409	1964409.Fasting

"Maid-sama! Vol. 01 (Maid-sama!, #1)"	Hiro Fujiwara	4.4	33656	1388452777s/6081685	6081685-maid-sama-vol-01

"Ivy and Bean (Ivy and Bean, #1)"	Annie Barrows	3.9	9481	1388204536s/108980	108980.Ivy_and_Bean

"Prophecy's Child (Prophecy, #2)"	Brenda  Dyer	4.46	76	1374203287s/18215028	18215028-prophecy-s-child

"Time's Secret (Time's Edge, #2)"	J.M. Dattilo	4.36	28	1332623887s/12417147	12417147-time-s-secret

Je reviens te chercher	Guillaume Musso	3.88	2250	1335056540s/3079196	3079196-je-reviens-te-chercher

"Covet (Fallen Angels, #1)"	J.R. Ward	3.89	39291	1373165689s/6289920	6289920-covet

"The Renegades of Pern (Pern, #10)"	Anne McCaffrey	3.82	14873	1283622741s/20082	20082.The_Renegades_of_Pern

"Reflected in You (Crossfire, #2)"	Sylvia Day	4.34	243542	1452184218s/13596809	13596809-reflected-in-you

"The MacArthur Study Bible, NKJV"	Anonymous	4.62	1124	1433769539s/19438912	19438912-the-macarthur-study-bible-nkjv

"The Carnivorous Carnival (A Series of Unfortunate Events, #9)"	Lemony Snicket	3.94	72392	1347249880s/324277	324277.The_Carnivorous_Carnival

In Search Of The Excellent Self: Personal Health And Integrity As A Guide To A Life Of Choice	Carl A. Flecker	5	3	0	4003289-in-search-of-the-excellent-self

"Babies and Other Hazards of Sex: How to Make a Tiny Person in Only 9 Months, with Tools You Probably Have around the Home"	Dave Barry	3.94	920	1312053881s/126024	126024.Babies_and_Other_Hazards_of_Sex

"Luka and the Fire of Life (Khalifa Brothers, #2)"	Salman Rushdie	3.6	4771	1408539350s/7785917	7785917-luka-and-the-fire-of-life

"More Jesus, Less Religion: Moving from Rules to Relationship"	Stephen Arterburn	4.19	114	1280858093s/8726694	8726694-more-jesus-less-religion

"The Walking Dead, Vol. 04: The Heart's Desire"	Robert Kirkman	4.24	19415	1460242153s/138397	138397.The_Walking_Dead_Vol_04

Binders Full of Women	Lana Cordova	3.32	47	1353025568s/16152079	16152079-binders-full-of-women

"Rusty Nailed (Cocktail, #2)"	Alice Clayton	3.98	21765	1387081618s/18775203	18775203-rusty-nailed

"Gabrielle (Le goí´íéí‚ét du bonheur, #1)"	Marie Laberge	4.23	733	1256942140s/1882872	1882872.Gabrielle

"City of Flowers (Stravaganza, #3)"	Mary Hoffman	3.97	4947	1316729800s/295107	295107.City_of_Flowers

In My Father's House	Ann Rinaldi	3.87	2172	1348666695s/129270	129270.In_My_Father_s_House

"Fate and Fury (The Grey Wolves, #6)"	Quinn Loftis	4.52	8091	1361315344s/16102879	16102879-fate-and-fury

"My Mother She Killed Me, My Father He Ate Me: Forty New Fairy Tales"	Kate Bernheimer	3.63	2770	1355101567s/9441766	9441766-my-mother-she-killed-me-my-father-he-ate-me

"Someone Else's Skin (DI Marnie Rome, #1)"	Sarah Hilary	3.82	1596	1409223715s/21350894	21350894-someone-else-s-skin

The Small Hand: A Ghost Story	Susan Hill	3.41	3289	1327926842s/8675320	8675320-the-small-hand

"Juliet, Naked"	Nick Hornby	3.48	32060	1327896439s/6224826	6224826-juliet-naked

"My Wicked, Wicked Ways: The Autobiography of Errol Flynn"	Errol Flynn	3.98	1351	1347739752s/883079	883079.My_Wicked_Wicked_Ways

"Boy Meets Girl (Boy, #2)"	Meg Cabot	3.81	20328	1328033372s/93723	93723.Boy_Meets_Girl

"Invitation Only (Private, #2)"	Kate Brian	4.01	8978	1270427662s/381501	381501.Invitation_Only

"The Power of Six (Lorien Legacies, #2)"	Pittacus Lore	4.17	95315	1345067406s/8659601	8659601-the-power-of-six

"í´íééíïŒí´äóæí‚Œ±rak (Rizzoli & Isles, #2)"	Tess Gerritsen	4.13	32332	1387462433s/9349449	9349449-rak

"The Boat Builder's Bed (Wicked in Wellington, #1)"	Kris Pearson	3.68	3020	1357394718s/16111967	16111967-the-boat-builder-s-bed

"Tantalize (Tantalize, #1)"	Cynthia Leitich Smith	3.28	11384	1430626302s/353016	353016.Tantalize

"Crime in the Queen's Court (Nancy Drew, #112)"	Carolyn Keene	3.82	374	1347817219s/1188123	1188123.Crime_in_the_Queen_s_Court

"Ghost Road Blues (Pine Deep, #1)"	Jonathan Maberry	3.78	4933	1388231808s/125965	125965.Ghost_Road_Blues

"Young, Only Once"	Lee DeBourg	4.09	11	1396284314s/21399540	21399540-young-only-once

"Harbinger (The Bleeding Worlds, #1)"	Justus R. Stone	3.76	160	1351819989s/16123143	16123143-harbinger

"Sizzle (Buchanan-Renard, #8)"	Julie Garwood	3.86	9019	1406747464s/6671931	6671931-sizzle

"The Madness Underneath (Shades of London, #2)"	Maureen Johnson	3.88	11658	1345810446s/15721638	15721638-the-madness-underneath

"Word and Breath (Wordless Chronicles, #1)"	Susannah Noel	3.64	239	1346493829s/15979672	15979672-word-and-breath

The Essential Lenny Bruce	Lenny Bruce	3.98	236	1332989626s/13564754	13564754-the-essential-lenny-bruce

"Interred with Their Bones (Kate Stanley, #1)"	Jennifer Lee Carrell	3.44	5729	1328038279s/1002539	1002539.Interred_with_Their_Bones

"Black Magic Sanction (The Hollows, #8)"	Kim Harrison	4.39	36696	1310918991s/6547188	6547188-black-magic-sanction

"The Body at the Tower (The Agency, #2)"	Y.S. Lee	3.98	6125	1273088594s/7507889	7507889-the-body-at-the-tower

"Cooper (Corps Security, #4)"	Harper Sloan	4.31	13362	1392926649s/18131118	18131118-cooper

Marí´íéí‚éa	Jorge Isaacs	3.37	2142	1348458306s/309205	309205.Mar_a

"Eat, Pray, Love"	Elizabeth Gilbert	3.48	1076779	1294023455s/19501	19501.Eat_Pray_Love

"The Fires of Heaven (Wheel of Time, #5)"	Robert Jordan	4.11	90512	1327866286s/13895	13895.The_Fires_of_Heaven

"Stargirl (Stargirl, #1)"	Jerry Spinelli	3.74	219169	1335947642s/22232	22232.Stargirl

Justine	Marquis de Sade	3.43	6631	1178444302s/796267	796267.Justine

"Books for kids: My Mom is A SuperWoman (Bedtime Superhero For Kids Ages 3-10) Short story, Game & Puzzle - children's books, Early readers (Funny Series for Early Learning Readers)"	Auntie Ant	5	3	1427999083s/25270605	25270605-books-for-kids

"Dreams of the Ringed Vale (Luthiel's Song, #1)"	Robert Fanney	4	814	1282883089s/526764	526764.Dreams_of_the_Ringed_Vale

"True Blue (Horses of Oak Valley Ranch, #3)"	Jane Smiley	3.82	338	1328324604s/10942254	10942254-true-blue

Hannah	Paul-Loup Sulitzer	4.11	110	0	2889212-hannah

"The Moment of Truth (Star Wars: Jedi Quest, #7)"	Jude Watson	3.92	560	1328869633s/359825	359825.The_Moment_of_Truth

"Larceny and Old Lace (Den of Antiquity, #1)"	Tamar Myers	3.53	766	1424919387s/905736	905736.Larceny_and_Old_Lace

"Rubinrot (Edelstein-Trilogie, #1)"	Kerstin Gier	4.12	68644	1327918185s/6325285	6325285-rubinrot

The Divine Comedy	Dante Alighieri	4.05	78093	1390760180s/6656	6656.The_Divine_Comedy

"If You Were Mine (The Sullivans, #5)"	Bella Andre	4.26	10044	1337907518s/13645690	13645690-if-you-were-mine

Book of the Book	Idries Shah	4.56	77	1347251225s/181270	181270.Book_of_the_Book

"Because It Is Bitter, and Because It Is My Heart"	Joyce Carol Oates	3.89	2381	1391399359s/15962	15962.Because_It_Is_Bitter_and_Because_It_Is_My_Heart

The Sacred Art of Stealing	Christopher Brookmyre	4.26	2451	1387735984s/1279956	1279956.The_Sacred_Art_of_Stealing

Extremely Loud and Incredibly Close	Jonathan Safran Foer	3.96	281869	1327879967s/4588	4588.Extremely_Loud_and_Incredibly_Close

"Victory of Eagles (Temeraire, #5)"	Naomi Novik	3.98	11888	1327942237s/891593	891593.Victory_of_Eagles

"í´ŒŒŒí´Œí‚éí´Œí‚Œµí´Œ«í‚Œí´Œ«éíïé (í´Œéíïíí´Œí‚Œí´Œí‚éí´Œ«éæíéí´Œ«éíïé, #4)"	Boris Akunin	3.68	273	1327914323s/5825458	5825458

"Last Call (Fault Lines, #1)"	Tim Powers	4.1	4593	1348846326s/209690	209690.Last_Call

Yaí´ä‰åŒíÇanmayan Zaman - í´íééíïízgíérlíék Yollarí´äóæí‚Œ± 2	Jean-Paul Sartre	3.94	1517	1426896275s/22022995	22022995-ya-anmayan-zaman---zg-rl-k-yollar-2

Flesh Gothic	Edward Lee	3.74	1448	1386924514s/216254	216254.Flesh_Gothic

"When You Eat at the Refrigerator, Pull Up a Chair: 50 Ways to Feel Thin, Gorgeous, and Happy {When You Feel Anything But}"	Geneen Roth	3.97	785	1444013683s/52801	52801.When_You_Eat_at_the_Refrigerator_Pull_Up_a_Chair

"Sharpe's Tiger (Sharpe, #1)"	Bernard Cornwell	4.06	12321	1347707256s/328907	328907.Sharpe_s_Tiger

"Paladin of Souls (Chalion, #2)"	Lois McMaster Bujold	4.12	15046	1388350884s/61904	61904.Paladin_of_Souls

Oriental Magic	Idries Shah	4.28	60	1182280762s/1254022	1254022.Oriental_Magic

"Bang (Visions, #2)"	Lisa McMann	4.03	2620	1357147683s/17039870	17039870-bang

"If He's Tempted (Wherlocke, #5)"	Hannah Howell	4.17	1182	1351322237s/15814192	15814192-if-he-s-tempted

My Vietnam War	"E.E. ""Doc"" Murdock"	3.5	6	1376761746s/18337873	18337873-my-vietnam-war

"Thank You, Lucky Stars"	Beverly Donofrio	3.64	66	1320459564s/1009305	1009305.Thank_You_Lucky_Stars

"Project Paris (The Fashion-Forward Adventures of Imogene, #2)"	Lisa Barham	3.68	276	1407184371s/614514	614514.Project_Paris

"Evil Under the Sun (Hercule Poirot, #23)"	Agatha Christie	3.93	27050	1386922974s/16305	16305.Evil_Under_the_Sun

"Take Me (Langley Family Trilogy, #3)"	Lucy Monroe	3.86	191	1397270640s/180806	180806.Take_Me

"Chasing Vermeer (Chasing Vermeer, #1)"	Blue Balliett	3.71	21131	1442640375s/444347	444347.Chasing_Vermeer

"Sorcerer to the Crown (Sorcerer Royal, #1)"	Zen Cho	3.8	3132	1430239646s/23943137	23943137-sorcerer-to-the-crown

"Reverence (Significance, #3.5)"	Shelly Crane	4.28	9303	1354173811s/13590032	13590032-reverence

"Jeremy Thatcher, Dragon Hatcher (Magic Shop, #2)"	Bruce Coville	4	6169	1178208656s/770614	770614.Jeremy_Thatcher_Dragon_Hatcher

"Winter Warriors (The Drenai Saga, #8)"	David Gemmell	4.1	4166	1403187998s/568102	568102.Winter_Warriors

"Northern Lights (His Dark Materials, #1)"	Philip Pullman	3.91	871831	1335947341s/827970	827970.Northern_Lights

"The Campaigners (The Morland Dynasty, #14)"	Cynthia Harrod-Eagles	4.26	208	1388563995s/861058	861058.The_Campaigners

"Angel-Seeker (Samaria, #5)"	Sharon Shinn	3.89	2709	1391578491s/119835	119835.Angel_Seeker

"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)"	Alexander McCall Smith	3.73	167852	1459953654s/7061	7061.The_No_1_Ladies_Detective_Agency

"The Wizard of Oz and Other Wonderful Books of Oz: The Emerald City of Oz and Glinda of Oz (Oz, #1, 6, 14)"	L. Frank Baum	4.02	2387	1335949852s/13013592	13013592-the-wizard-of-oz-and-other-wonderful-books-of-oz

"The Clue in the Old Album (Nancy Drew Mystery Stories, #24)"	Carolyn Keene	3.86	4218	1459458402s/862013	862013.The_Clue_in_the_Old_Album

"Nice Girls Don't Live Forever (Jane Jameson, #3)"	Molly Harper	4.18	10602	1388234638s/6329322	6329322-nice-girls-don-t-live-forever

"The City, Not Long After"	Pat Murphy	3.82	559	1309286242s/593789	593789.The_City_Not_Long_After

"Rejar (Matrix of Destiny, #2)"	Dara Joy	4.06	2470	1327871111s/206856	206856.Rejar

"The Calling (Dragon Age, #2)"	David Gaider	3.79	3064	1312062819s/6940494	6940494-the-calling

"The Complete Peanuts, Vol. 4: 1957-1958"	Charles M. Schulz	4.57	1067	1388510762s/54595	54595.The_Complete_Peanuts_Vol_4

"The Victoria Vanishes (Bryant & May, #6)"	Christopher Fowler	3.97	1908	1329214671s/2574912	2574912-the-victoria-vanishes

"Golden Son (Red Rising, #2)"	Pierce Brown	4.48	40265	1394684475s/18966819	18966819-golden-son

"Gerechter Zorn (Die Legenden der Albae, #1)"	Markus Heitz	3.93	818	1330467520s/6276644	6276644-gerechter-zorn

"Beautiful Creatures (Caster Chronicles, #1)"	Kami Garcia	3.76	408410	1327873282s/6304335	6304335-beautiful-creatures

Vendetta: Lucky's Revenge	Jackie Collins	4.16	4477	1410138664s/411854	411854.Vendetta

White Teeth	Zadie Smith	3.73	78028	1374739885s/3711	3711.White_Teeth

"The Smuggler's Treasure (American Girl History Mysteries, #1)"	Sarah Masters Buckey	3.93	1253	1301782704s/200909	200909.The_Smuggler_s_Treasure

"Numbers (Numbers, #1)"	Rachel Ward	3.46	17955	1386036562s/6609758	6609758-numbers

"The Story of Civilization, Part II: The Life of Greece"	Will Durant	4.27	867	1296180414s/333180	333180.The_Story_of_Civilization_Part_II

"The Holy Bible, King James Version (KJV)"	Anonymous	4.42	153360	0	12004809-the-holy-bible-king-james-version-kjv

"Mistress of the Empire (The Empire Trilogy, #3)"	Raymond E. Feist	4.27	17367	1333694789s/317504	317504.Mistress_of_the_Empire

"The Way Between the Worlds (The View from the Mirror, #4)"	Ian Irvine	3.99	1543	1388766360s/618938	618938.The_Way_Between_the_Worlds

"Boob Action (Boob Explosion, #2)"	Charles Chiyangwa	4.8	5	1327989876s/13391406	13391406-boob-action

"Burn for Burn (Burn for Burn, #1)"	Jenny Han	3.88	16939	1332791803s/13406425	13406425-burn-for-burn

"Ever After (The Hollows, #11)"	Kim Harrison	4.45	23419	1345396768s/13241659	13241659-ever-after

The Woman	Jack Ketchum	3.92	1026	1348226599s/9209879	9209879-the-woman

"MILA 2.0 (MILA 2.0, #1)"	Debra Driza	3.7	9336	1341031998s/10222362	10222362-mila-2-0

