Goliath (Leviathan, #3)	Scott Westerfeld	4.26	22615	1299808712s/9918083	9918083-goliath	576
Saman	Ayu Utami	3.56	5015	1406104002s/1337759	1337759.Saman	197
DragonLight (DragonKeeper Chronicles, #5)	Donita K. Paul	4.24	3093	1442791440s/2170903	2170903.DragonLight	408
Kontesa Nera (Gri�_���_�_�_�_��_����ka vje�_���_�̴ۡ�_��_����tica, #2)	Marija Juri�_���_�_�_̩�_������ Zagorka	4.58	718	1302189363s/7989582	7989582-kontesa-nera	374
The Mystery at the Dog Show (The Boxcar Children, #35)	Gertrude Chandler Warner	3.73	522	1348081705s/363336	363336.The_Mystery_at_the_Dog_Show	121
Heiress for Hire (Cuttersville, #2)	Erin McCarthy	3.75	2565	1440980473s/46485	46485.Heiress_for_Hire	284
Gift Horse (Saddle Club, #40)	Bonnie Bryant	3.67	239	1328043906s/1806178	1806178.Gift_Horse	160
Peter Pan, or, the Boy Who Would Not Grow Up: A Fantasy in Five Acts	J.M. Barrie	4.07	162	1255718800s/441495	441495.Peter_Pan_or_the_Boy_Who_Would_Not_Grow_Up	125
The 4-Hour Body: An Uncommon Guide to Rapid Fat-Loss, Incredible Sex, and Becoming Superhuman	Timothy Ferriss	3.74	16897	1351861578s/7148931	7148931-the-4-hour-body	571
Alta (Dragon Jousters, #2)	Mercedes Lackey	3.99	6262	1388335863s/13996	13996.Alta	434
Alice, I Think (Alice MacLeod, #1)	Susan Juby	3.36	1655	1404984999s/152004	152004.Alice_I_Think	290
KANE (Slater Brothers, #3)	L.A. Casey	4.3	5532	1425224874s/20737479	20737479-kane	376
The Many Lives of Avery Snow (The Past Lives, #1)	Christy Sloat	3.73	307	1346020460s/13412018	13412018-the-many-lives-of-avery-snow	210
Los tres nombres del lobo (Lobo, #1)	Lola P. Nieva	4.5	709	1386939750s/19397283	19397283-los-tres-nombres-del-lobo	640
Not Paul, But Jesus	Jeremy Bentham	4.1	10	1416265729s/23575069	23575069-not-paul-but-jesus	280
Dogs: Bullets & Carnage, Volume 1	Shirow Miwa	4.16	767	1348623557s/6238944	6238944-dogs	200
Return (A New World, #2)	John       O'Brien	4.19	924	1335382081s/12842996	12842996-return	260
Artemis Fowl (Artemis Fowl, #1)	Eoin Colfer	3.81	353042	1327945104s/249747	249747.Artemis_Fowl	316
Bleach, Vol. 7: The Broken Coda	Tite Kubo	4.36	8302	1428789640s/271261	271261.Bleach_Vol_7	200
False Memory (False Memory, #1)	Dan Krokos	3.77	5283	1333152704s/10194494	10194494-false-memory	336
Gates of Fire: An Epic Novel of the Battle of Thermopylae	Steven Pressfield	4.39	18123	1386924869s/1305	1305.Gates_of_Fire	384
Cannons at Dawn: The Second Diary of Abigail Jane Stewart, Valley Forge, Pennsylvania, 1779	Kristiana Gregory	4.08	585	1328837808s/9301842	9301842-cannons-at-dawn	244
A Thousand Pieces of You (Firebird, #1)	Claudia Gray	3.95	20588	1400282552s/20969698	20969698-a-thousand-pieces-of-you	360
Blue Dahlia (In The Garden, #1)	Nora Roberts	4.1	55145	1348333313s/114159	114159.Blue_Dahlia	372
A Writer's Diary	Virginia Woolf	4.24	2799	1388907338s/14948	14948.A_Writer_s_Diary	355
The Kurosagi Corpse Delivery Service, Volume 1	Eiji Otsuka	3.89	1400	1403204213s/89646	89646.The_Kurosagi_Corpse_Delivery_Service_Volume_1	208
Os Bem-Aventurados (Uma Hist�_̩ria Privada, #3)	Lu�_���_�_��_̩sa Beltr�_���_�_��_����o	4.04	23	1298824713s/6829960	6829960-os-bem-aventurados	292
Beyaz Gemi	Chingiz Aitmatov	3.99	1285	1351696784s/16120536	16120536-beyaz-gemi	144
Paradise Valley (Daughters of Caleb Bender, #1)	Dale Cramer	4.21	3488	1432701181s/8642679	8642679-paradise-valley	359
Understand the Unknown (Everworld, #10)	Katherine Applegate	3.91	1481	1394275988s/279680	279680.Understand_the_Unknown	179
My Wicked, Wicked Ways: The Autobiography of Errol Flynn	Errol Flynn	3.98	1351	1347739752s/883079	883079.My_Wicked_Wicked_Ways	456
Rock Chick Regret (Rock Chick, #7)	Kristen Ashley	4.55	21956	1328300035s/13184992	13184992-rock-chick-regret	504
Maximum Ride, Vol. 3 (Maximum Ride: The Manga, #3)	James Patterson	4.37	7331	1278621687s/7095422	7095422-maximum-ride-vol-3	240
Dom Wars: Round Six (Dom Wars, #6)	Lucian Bane	4.26	600	1417028443s/22912730	22912730-dom-wars	132
Night Shift (Jill Kismet, #1)	Lilith Saintcrow	3.77	6224	1388187242s/2572997	2572997-night-shift	323
The Choosing (Blood and Brotherhood, #1)	Jeremy Laszlo	3.46	554	1449762425s/13511036	13511036-the-choosing	240
True Confessions of Adrian Albert Mole (Adrian Mole, #3)	Sue Townsend	3.59	3257	1347430704s/76314	76314.True_Confessions_of_Adrian_Albert_Mole	163
Khan: Empire of Silver (Conqueror, #4)	Conn Iggulden	4.28	7033	1320484475s/7983832	7983832-khan	387
The Crossing Places (Ruth Galloway, #1)	Elly Griffiths	3.85	11174	1349088962s/6688087	6688087-the-crossing-places	320
Hotarul Nestatornic (La Medeleni, #1)	Ionel Teodoreanu	4.13	389	1334503136s/13413777	13413777-hotarul-nestatornic	300
Bel Canto	Ann Patchett	3.91	179503	1352997328s/5826	5826.Bel_Canto	352
Chocolat (Chocolat, #1)	Joanne Harris	3.94	83728	1388674628s/47401	47401.Chocolat	306
Milkshake Bar: Shakes, Malts, Floats & Other Soda Fountain Classics	Hannah Miles	3.62	8	1340799892s/14501452	14501452-milkshake-bar	64
Temptation Ridge (Virgin River, #6)	Robyn Carr	4.24	9468	1388626977s/4783632	4783632-temptation-ridge	416
Savage Drift (Monument 14, #3)	Emmy Laybourne	4.09	3762	1383823580s/18215086	18215086-savage-drift	306
Surrender Your Love (Surrender Your Love, #1)	J.C. Reed	3.91	23326	1359887738s/17190226	17190226-surrender-your-love	324
Fall From Grace (Mad World, #1)	Christine Zolendz	4.05	18989	1349538226s/15768536	15768536-fall-from-grace	317
Bad Blood (Alexandra Cooper, #9)	Linda Fairstein	3.87	2948	1388283908s/179681	179681.Bad_Blood	416
Love's Destiny (Love Trilogy, #2)	Tracey Smith	4.03	35	1348909797s/13375591	13375591-love-s-destiny	272
Lake in the Clouds (Wilderness, #3)	Sara Donati	4.31	8825	1367533032s/72855	72855.Lake_in_the_Clouds	651
The Tin Princess (Sally Lockhart, #4)	Philip Pullman	3.76	5282	1349372067s/87273	87273.The_Tin_Princess	304
Midnight Rescue (Killer Instincts, #1)	Elle Kennedy	3.93	2360	1324661720s/12368900	12368900-midnight-rescue	354
Ensnared by Destiny (Turning Curse, #3)	A.C. Harrah	3.83	6	1432246436s/25578311	25578311-ensnared-by-destiny	283
Metamorphosis (Book Boyfriend, #1)	Erin Noelle	4.18	11376	1357746927s/16300116	16300116-metamorphosis	254
Endgame, Vol. 1: The Problem of Civilization	Derrick Jensen	4.1	1810	1440526366s/60971	60971.Endgame_Vol_1	495
Apocalypse: The Lords of Deliverance Compendium (Lords of Deliverance, #2.5)	Larissa Ione	4.01	1021	1331020089s/13514070	13514070-apocalypse	76
Angels' Blood (Guild Hunter, #1)	Nalini Singh	4.12	50183	1436398982s/3819326	3819326-angels-blood	339
Written in Red (The Others, #1)	Anne Bishop	4.32	24573	1411439502s/15711341	15711341-written-in-red	487
The Mark of the Dragonfly	Jaleigh Johnson	3.96	2840	1381287167s/18077836	18077836-the-mark-of-the-dragonfly	400
The Dance of Time (Belisarius, #6)	Eric Flint	4.18	1363	1347524167s/662697	662697.The_Dance_of_Time	672
Jan Karon's Mitford Cookbook and Kitchen Reader: Recipes from Mitford Cooks, Favorite Tales from Mitford Books	Jan Karon	4.22	1581	1442856656s/71788	71788.Jan_Karon_s_Mitford_Cookbook_and_Kitchen_Reader	384
Danse Macabre (Anita Blake, Vampire Hunter, #14)	Laurell K. Hamilton	3.8	36754	1289499526s/121927	121927.Danse_Macabre	517
From Bad to Cursed (Bad Girls Don't Die, #2)	Katie Alender	4.22	6865	1360565377s/9004758	9004758-from-bad-to-cursed	442
Yertle the Turtle and Other Stories	Dr. Seuss	4.1	21868	1347434226s/420404	420404.Yertle_the_Turtle_and_Other_Stories	96
Paisley (Alpha Marked, #6)	Celia Kyle	4.15	822	1410571542s/23206366	23206366-paisley	99
Suge-o, Ramona!	Andrei Ciobanu	3.35	689	1410300351s/21946976	21946976-suge-o-ramona	120
Inferno (Inferno, #1)	Larry Niven	3.81	4209	1388270577s/100369	100369.Inferno	237
No Exit and Three Other Plays	Jean-Paul Sartre	4.08	20756	1348307264s/10037	10037.No_Exit_and_Three_Other_Plays	275
Darker After Midnight (Midnight Breed, #10)	Lara Adrian	4.37	15539	1313987798s/12042279	12042279-darker-after-midnight	384
Daddy-Long-Legs (Daddy-Long-Legs, #1)	Jean Webster	4.08	23444	1339593021s/1499952	1499952.Daddy_Long_Legs	249
Manwhore (Manwhore, #1)	Katy Evans	4.16	16111	1421552037s/22892122	22892122-manwhore	357
Malevolence (Legacy of Kilkenny, #2)	Devyn Dawson	4.22	185	1329345098s/13486788	13486788-malevolence	257
Lord Protector (The Queen's Blade, #6)	T.C. Southwell	4.32	501	1302342619s/10399969	10399969-lord-protector	822
Pesan dari Bintang (Hanafiah, #3)	Sitta Karina	4.05	1571	1406008636s/1327050	1327050.Pesan_dari_Bintang	470
Der K�_���_̩�_��_̩nig der purpurnen Stadt	Rebecca Gabl̩	4.32	670	1180364814s/1030905	1030905.Der_K_nig_der_purpurnen_Stadt	960
The Walking Dead, Vol. 08: Made to Suffer	Robert Kirkman	4.48	20940	1266634689s/1894269	1894269.The_Walking_Dead_Vol_08	136
The Spider's Web (Sister Fidelma, #5)	Peter Tremayne	4.05	792	1314990531s/528965	528965.The_Spider_s_Web	337
Dragon on a Pedestal (Xanth, #7)	Piers Anthony	3.72	11147	1166672843s/15435	15435.Dragon_on_a_Pedestal	306
Twisted (Dark Protectors, #5.5)	Rebecca Zanetti	4.22	2705	1361668537s/17185680	17185680-twisted	103
The Next Chapter (Moving on from what's been holding you back, #2)	Kerry Girling	5	16	1437751354s/25971041	25971041-the-next-chapter	83
The Girl with Ghost Eyes (Xian Li-lin, #1)	M.H. Boroson	4.06	971	1445052645s/25159239	25159239-the-girl-with-ghost-eyes	288
A Taste of Midnight (Midnight Breed, #9.5)	Lara Adrian	4.23	9496	1327929188s/13026408	13026408-a-taste-of-midnight	70
Starting Your Best Life Now: A Guide for New Adventures and Stages on Your Journey	Joel Osteen	4.27	252	1435928137s/125991	125991.Starting_Your_Best_Life_Now	128
Blood in the Skies (The Hellfire Chronicles, #1)	G.D. Falksen	3.63	198	1310488542s/12020927	12020927-blood-in-the-skies	266
Daughter of Asteria (Daughter Trilogy, #2)	C.M. Owens	4.5	623	1435148422s/18994156	18994156-daughter-of-asteria	354
Mawar Merah : Metamorfosis	Luna Torashyngu	4.05	826	1279290070s/7145948	7145948-mawar-merah	248
Tim Burton's The Nightmare Before Christmas	Tim Burton	4.51	2495	1447575752s/27832513	27832513-tim-burton-s-the-nightmare-before-christmas	56
Demon Road (Demon Road, #1)	Derek Landy	4.06	1487	1437508069s/23253921	23253921-demon-road	507
Dark Instincts (The Phoenix Pack, #4)	Suzanne Wright	4.17	4938	1419308093s/21901021	21901021-dark-instincts	322
Witness in Death (In Death, #10)	J.D. Robb	4.28	19716	1368396677s/213975	213975.Witness_in_Death	339
Hija de humo y hueso (Hija de humo y hueso, #1)	Laini Taylor	4.05	188600	1324379957s/13266803	13266803-hija-de-humo-y-hueso	465
Little Women, Little Men, Jo's Boys	Louisa May Alcott	4.26	2924	1309283581s/1946	1946.Little_Women_Little_Men_Jo_s_Boys	1045
Vassalord, Volume 1	Nanae Chrono	3.97	767	1348465634s/2465823	2465823.Vassalord_Volume_1	192
Emerald Destiny (The Enchanters, #2)	Allie Burke	4.11	101	1399595014s/11530656	11530656-emerald-destiny	151
Nearly Gone (Nearly Gone, #1)	Elle Cosimano	3.94	3742	1371744467s/13409664	13409664-nearly-gone	386
Cataclysm (Supernova Saga, #2)	C.L. Parker	4.28	145	1313628573s/12389611	12389611-cataclysm	250
Owned (Decadence after Dark, #1)	M. Never	4.17	3058	1414581731s/23306129	23306129-owned	237
Junie B., First Grader (at Last!) (Junie B. Jones, #18)	Barbara Park	3.99	5835	1348306400s/295665	295665.Junie_B_First_Grader_at_Last_	96
The Secret Warning (Hardy Boys, #17)	Franklin W. Dixon	3.74	1611	1403820500s/76973	76973.The_Secret_Warning	192
Spell Bound (Otherworld, #12)	Kelley Armstrong	4.21	11372	1292864599s/7797032	7797032-spell-bound	352
Highland Lover (Scottish Knights Trilogy, #3)	Amanda Scott	3.74	181	1347291309s/12817476	12817476-highland-lover	0
The Cornish Trilogy: The Rebel Angels; What's Bred in the Bone; The Lyre of Orpheus	Robertson Davies	4.45	1860	1344618214s/74404	74404.The_Cornish_Trilogy	1152
The Gilded Seal (Tom Kirk, #3)	James Twining	3.82	602	1332869544s/1117016	1117016.The_Gilded_Seal	438
To Green Angel Tower, Part 2 (Memory, Sorrow, and Thorn, #3; Part 2)	Tad Williams	4.18	17818	1309992900s/28698	28698.To_Green_Angel_Tower_Part_2	815
Horse Sense (Saddle Club, #3)	Bonnie Bryant	3.72	761	1320390264s/850411	850411.Horse_Sense	144
Beggars in Spain (Sleepless, #1)	Nancy Kress	3.93	5323	1437801941s/68333	68333.Beggars_in_Spain	400
A Million Suns (Across the Universe, #2)	Beth Revis	4.05	39715	1330214586s/10345927	10345927-a-million-suns	386
The Keeper: Unveiled (The Keeper, #5)	O.L. Ramos	4.49	41	1400964138s/22312293	22312293-the-keeper	371
Bartim�_���_̩�_��_̩us: Das Amulett von Samarkand (Bartimaeus Sequence, #1)	Jonathan Stroud	3.98	87171	1187523999s/1733346	1733346.Bartim_us	540
Sisters Red (Fairytale Retellings, #1)	Jackson Pearce	3.67	15567	1291052720s/6357708	6357708-sisters-red	328
This Shattered World (Starbound, #2)	Amie Kaufman	4.03	8788	1399982893s/13138734	13138734-this-shattered-world	390
Bear Necessities (Halle Shifters, #1)	Dana Marie Bell	3.97	6924	1276955200s/8478990	8478990-bear-necessities	292
Scorch (Croak, #2)	Gina Damico	4.05	3121	1343996586s/13316241	13316241-scorch	332
Good in Bed (Cannie Shapiro, #1)	Jennifer Weiner	3.69	235183	1327936464s/14748	14748.Good_in_Bed	376
Fruits Basket, Vol. 11	Natsuki Takaya	4.44	10708	1393736775s/836608	836608.Fruits_Basket_Vol_11	200
The Secret of Ella and Micha (The Secret, #1)	Jessica Sorensen	4.03	61840	1365638597s/15717876	15717876-the-secret-of-ella-and-micha	313
First Meetings in Ender's Universe (The Ender Quintet, #0.5)	Orson Scott Card	3.82	9595	1421966659s/7957	7957.First_Meetings_in_Ender_s_Universe	212
Crusade (Brethren Trilogy, #2)	Robyn Young	3.97	1564	1439522986s/1145825	1145825.Crusade	512
Darth Paper Strikes Back (Origami Yoda, #2)	Tom Angleberger	4.13	9338	1388189866s/10803806	10803806-darth-paper-strikes-back	163
Valmont's Trinity (Heart of a Vampire, #2)	Sedonia Guillone	3.52	33	1262207121s/7455263	7455263-valmont-s-trinity	110
Boys, Girls and Other Hazardous Materials	Rosalind Wiseman	3.87	4634	1348770790s/6539576	6539576-boys-girls-and-other-hazardous-materials	282
Gad's Hall / The Haunting of Gad's Hall (Gad's Hall, #1-2)	Norah Lofts	4.16	50	1403621554s/9145870	9145870-gad-s-hall-the-haunting-of-gad-s-hall	532
Palace of Mirrors (The Palace Chronicles, #2)	Margaret Peterson Haddix	3.9	10304	1348977828s/2208767	2208767.Palace_of_Mirrors	297
Vamped (Vamped, #1)	Lucienne Diver	3.57	1573	1348241682s/6051589	6051589-vamped	231
Styx's Storm (Breeds, #22)	Lora Leigh	4.06	6503	1275946949s/7831146	7831146-styx-s-storm	293
The Everlasting Man	G.K. Chesterton	4.22	4181	1347815537s/112760	112760.The_Everlasting_Man	260
Violets Are Blue (Alex Cross, #7)	James Patterson	3.93	40441	1440196942s/79379	79379.Violets_Are_Blue	391
Body & Soul (The Ghost and the Goth, #3)	Stacey Kade	4.07	4585	1335945121s/12871657	12871657-body-soul	316
Fired Up (Arcane Society, #7)(Dreamlight Trilogy, #1)	Jayne Ann Krentz	4.04	7382	1348920667s/8199591	8199591-fired-up-arcane-society-7	417
Fire and Rain (Silhouette Desire, #546)	Elizabeth Lowell	3.79	892	1168702794s/36192	36192.Fire_and_Rain	256
Ruthless People (Ruthless People, #1)	J.J. McAvoy	4.1	9841	1396504157s/21839603	21839603-ruthless-people	342
Master of Seduction (Sea Wolves, #1)	Kinley MacGregor	3.95	1377	1269182325s/714585	714585.Master_of_Seduction	352
Bloodline (Bloodline, #1)	Kate Cary	3.64	2226	1347417020s/475444	475444.Bloodline	352
Hunter (Hunter, #1)	Mercedes Lackey	3.82	1466	1434135753s/24397041	24397041-hunter	374
The Apothecary (The Apothecary, #1)	Maile Meloy	4	8068	1327916818s/10481268	10481268-the-apothecary	362
Mystic City (Mystic City, #1)	Theo Lawrence	3.77	8820	1335017886s/13411245	13411245-mystic-city	397
My Favorite Mistake (My Favorite Mistake, #1)	Chelsea M. Cameron	4.02	48280	1370774562s/17348308	17348308-my-favorite-mistake	400
Thinking Strategically: The Competitive Edge in Business, Politics, and Everyday Life	Avinash K. Dixit	3.93	1480	1347324446s/103592	103592.Thinking_Strategically	416
Some Girls Bite (Chicagoland Vampires, #1)	Chloe Neill	4.02	44878	1441402786s/4447622	4447622-some-girls-bite	341
And Their Children After Them: The Legacy of Let Us Now Praise Famous Men: James Agee, Walker Evans, and the Rise and Fall of Cotton in the South	Dale Maharidge	4.08	143	1320560334s/116581	116581.And_Their_Children_After_Them	264
A Light in the Window (Mitford Years, #2)	Jan Karon	4.22	16880	1171663777s/112872	112872.A_Light_in_the_Window	480
Opal (Lux, #3)	Jennifer L. Armentrout	4.36	81539	1348200300s/13362536	13362536-opal	382
True Light (Restoration, #3)	Terri Blackstock	4.34	3796	1433908439s/593151	593151.True_Light	291
Abandon (Shattered Hearts, #5)	Cassia Leo	4.27	2990	1388762842s/20426122	20426122-abandon	258
Handbook to Higher Consciousness	Ken Keyes Jr.	4.12	323	1388231287s/588443	588443.Handbook_to_Higher_Consciousness	215
Just One Drop (The Grey Wolves, #3)	Quinn Loftis	4.5	14304	1325565121s/13363270	13363270-just-one-drop	239
The Old Priory	Norah Lofts	4.03	159	1268528084s/688986	688986.The_Old_Priory	296
Mr. Red Riding Hoode (Poconos Pack, #2 )	Dana Marie Bell	3.79	1062	1374619628s/15839572	15839572-mr-red-riding-hoode	85
Bloodrose (Nightshade, #3)	Andrea Cremer	4.05	22806	1351196369s/8130839	8130839-bloodrose	406
The Kill Order (Maze Runner, #0.5)	James Dashner	3.7	90001	1330636153s/13089710	13089710-the-kill-order	327
Le Royaume De L'̩t̩	James A. Hetley	3.43	534	1328355652s/6120298	6120298-le-royaume-de-l-t	375
The Weirdstone of Brisingamen (Tales of Alderley, #1)	Alan Garner	3.98	4542	1177345171s/694997	694997.The_Weirdstone_of_Brisingamen	288
The Fiery Cross (Outlander, #5)	Diana Gabaldon	4.25	99437	1407366842s/10967	10967.The_Fiery_Cross	1443
The White House (I, Q, #2)	Roland Smith	4.21	3019	1388200149s/5792404	5792404-the-white-house	256
The War With Mr. Wizzle (MacDonald Hall, #4)	Gordon Korman	4.15	1001	1239654568s/1190156	1190156.The_War_With_Mr_Wizzle	224
Unzipped (A Chrissy McMullen Mystery, #1)	Lois Greiman	3.81	1754	1324304568s/617510	617510.Unzipped	368
Chaos Walking: The Complete Trilogy (Chaos Walking, #1-3)	Patrick Ness	4.52	2499	1350490825s/16092269	16092269-chaos-walking	1229
�_̩̩�_��̩�_嫁���̩���_�_̩�_̩�_��_�����_̩�_��_̩�_嫁���̩�_��̩�_̩�_��_����	Maria Polydouri	4.02	49	1350656540s/13347868	13347868	399
Perfectly Matched (Lucy Valentine, #4)	Heather Webber	4.12	1414	1335548265s/13624014	13624014-perfectly-matched	288
The Rise of the Hotel Dumort (The Bane Chronicles, #5)	Cassandra Clare	3.8	8186	1378246307s/17334064	17334064-the-rise-of-the-hotel-dumort	61
Dark Warrior Untamed (The Talions, #3)	Alexis Morgan	4.16	813	1274755927s/6968153	6968153-dark-warrior-untamed	360
New X-Men, Vol. 1: E is for Extinction	Grant Morrison	4.07	6562	1374683546s/22351	22351.New_X_Men_Vol_1	144
The Eiger Sanction (Jonathan Hemlock, #1)	Trevanian	4.04	8083	1388752495s/30893	30893.The_Eiger_Sanction	336
Black Moon Inn  (Anita Blake, Vampire Hunter, #7-8)	Laurell K. Hamilton	4.47	1637	1390431815s/30285	30285.Black_Moon_Inn	613
1Q84 BOOK 3 (1Q84, #3)	Haruki Murakami	3.84	13220	1327559269s/7717482	7717482-1q84-book-3	602
Selling Scarlett (Love Inc., #1)	Ella James	3.72	6440	1379514026s/18516961	18516961-selling-scarlett	426
Black Butler, Vol. 16 (Black Butler, #16)	Yana Toboso	4.37	1920	1406215525s/18129488	18129488-black-butler-vol-16	176
The Ghost Road (Regeneration, #3)	Pat Barker	4.11	11364	1441850690s/151926	151926.The_Ghost_Road	288
Consume (Devoured, #2)	Shelly Crane	4.07	3318	1395648416s/13009523	13009523-consume	237
The Great Deluge: Hurricane Katrina, New Orleans, and the Mississippi Gulf Coast	Douglas G. Brinkley	4.12	1718	1437109163s/51029	51029.The_Great_Deluge	716
Apocalypse Dawn: The Earth's Last Days: The Battle Begins (Left Behind Apocalypse, #1)	Mel Odom	4.12	1461	1406512230s/276491	276491.Apocalypse_Dawn	442
Doom with a View (Psychic Eye Mystery, #7)	Victoria Laurie	4.11	3558	1388276601s/6356180	6356180-doom-with-a-view	314
The Belgariad, Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit (The Belgariad, #1-3)	David Eddings	4.26	12573	1388185770s/18878	18878.The_Belgariad_Vol_1	644
AlterWorld (Play to Live, #1)	D. Rus	4.36	1924	1406570036s/22812333	22812333-alterworld	441
First Rider's Call (Green Rider, #2)	Kristen Britain	4.19	15518	1347642517s/147844	147844.First_Rider_s_Call	596
The Power (The Secret, #2)	Rhonda Byrne	4.07	15607	1366245447s/8579016	8579016-the-power	272
Gunmetal Magic (Kate Daniels, #5.5)	Ilona Andrews	4.27	20713	1331230653s/13050840	13050840-gunmetal-magic	326
Leviathan Wakes (Expanse, #1)	James S.A. Corey	4.13	52210	1411013134s/8855321	8855321-leviathan-wakes	561
Layers (Stark, #1)	Sigal Ehrlich	3.94	3615	1376849361s/18269969	18269969-layers	299
Midshipman's Hope (Seafort Saga, #1)	David Feintuch	3.85	2257	1408939449s/1053783	1053783.Midshipman_s_Hope	391
The Raphael Affair (Jonathan Argyll, #1)	Iain Pears	3.56	2301	1327913947s/875109	875109.The_Raphael_Affair	240
Chosen (House of Night, #3)	P.C. Cast	3.89	160084	1393192825s/1326258	1326258.Chosen	307
Xanth: The Quest for Magic (Xanth, #1-3)	Piers Anthony	4.04	4403	1387709137s/15501	15501.Xanth	784
Sebastian Cupid (The Arrows, #1)	J.J. Martin	3.5	20	1332022100s/13510745	13510745-sebastian-cupid	263
Present Perfect (Perfect, #1)	Alison G. Bailey	4.1	10587	1373291890s/17727279	17727279-present-perfect	420
Shopaholic Takes Manhattan (Shopaholic, #2)	Sophie Kinsella	3.75	94399	1266449959s/9418	9418.Shopaholic_Takes_Manhattan	387
The Fire (Witch & Wizard, #3)	James Patterson	3.87	14272	1344266616s/10778410	10778410-the-fire	352
Scion of Ikshvaku (Ram Chandra, #1)	Amish Tripathi	3.6	8944	1428418378s/24709327	24709327-scion-of-ikshvaku	376
Reckless (Mirrorworld, #1)	Cornelia Funke	3.72	11700	1274650443s/7823592	7823592-reckless	391
Chapterhouse: Dune (Dune Chronicles, #6)	Frank Herbert	3.87	33136	1260954505s/105	105.Chapterhouse	436
The Prize: The Epic Quest for Oil, Money, and Power	Daniel Yergin	4.38	5174	1403025725s/169354	169354.The_Prize	928
Gabriela, Clavo y Canela	Jorge Amado	4.08	4011	1335557443s/91659	91659.Gabriela_Clavo_y_Canela	325
Snakeroot (Nightshade Legacy, #1)	Andrea Cremer	3.91	1410	1360789798s/17372472	17372472-snakeroot	336
Downtown Owl	Chuck Klosterman	3.51	9672	1348123580s/2159007	2159007.Downtown_Owl	275
Cassidy Jones and the Secret Formula (Cassidy Jones Adventures, #1)	Elise Stokes	4.11	902	1363842947s/17665478	17665478-cassidy-jones-and-the-secret-formula	282
The Wedding (Being the Bad Boy's Victim, #1.5)	Claire Monette	4.95	22	1444852367s/27204343	27204343-the-wedding	13
The Road to Jerusalem (The Knight Templar, #1)	Jan Guillou	3.98	4400	1375839299s/25884	25884.The_Road_to_Jerusalem	320
No One Writes to the Colonel and Other Stories	Gabriel Garc�_a M��rquez	3.85	9866	1410130190s/23885	23885.No_One_Writes_to_the_Colonel_and_Other_Stories	170
Ameca J and the Legacy of Menindus (Ameca J Chronicles, #1)	Paul Xavier Jones	4.48	21	1354217913s/15704515	15704515-ameca-j-and-the-legacy-of-menindus	384
Hard Up, Ardon #3	Jimmy Perrin	4.12	56	1423906168s/24931801	24931801-hard-up-ardon-3	272
Oblivion (The Gatekeepers, #5)	Anthony Horowitz	4.25	4056	1334922116s/13343752	13343752-oblivion	672
Non-Stop	Brian W. Aldiss	3.86	3518	1321611598s/384579	384579.Non_Stop	241
Rangers at Roadsend (Celaeno, #3)	Jane Fletcher	4.23	301	1388598957s/298468	298468.Rangers_at_Roadsend	272
Shift (Shade, #2)	Jeri Smith-Ready	4.14	5929	1327938912s/8542996	8542996-shift	367
Case Closed, Vol. 6	Gosho Aoyama	4.33	1566	1422240902s/1198715	1198715.Case_Closed_Vol_6	184
Balance of Power (Kerry Kilcannon, #3)	Richard North Patterson	3.9	1743	1356444646s/107485	107485.Balance_of_Power	800
Through a Glass, Darkly	Jostein Gaarder	3.78	4596	1167711294s/25405	25405.Through_a_Glass_Darkly	176
Day Watch (Watch, #2)	Sergei Lukyanenko	4.05	15324	1410577807s/104160	104160.Day_Watch	453
A Perfect Husband (Sami Saxton, #1)	Douglas Wickard	4.13	189	1327536220s/13424287	13424287-a-perfect-husband	172
Razing Kayne (Walking a Thin Blue Line, #1)	Julieanne Reeves	4.18	2712	1352140539s/16094280	16094280-razing-kayne	418
Sun and Moon, Ice and Snow	Jessica Day George	3.96	16224	1317065700s/1210754	1210754.Sun_and_Moon_Ice_and_Snow	336
Austenland (Austenland, #1)	Shannon Hale	3.52	64372	1440426937s/248483	248483.Austenland	197
Elfin (The Elfin, #1)	Quinn Loftis	4.19	6008	1356763469s/16121427	16121427-elfin	389
Quiet: The Power of Introverts in a World That Can't Stop Talking	Susan Cain	4.02	179765	1328562861s/8520610	8520610-quiet	352
Sky on Fire (Monument 14, #2)	Emmy Laybourne	4.05	7464	1364599871s/16075615	16075615-sky-on-fire	215
Poison Flower (Jane Whitefield, #7)	Thomas Perry	3.95	1503	1328824078s/12373439	12373439-poison-flower	274
Dissension (A New World, #6)	John       O'Brien	4.31	595	1356995745s/17199775	17199775-dissension	263
Behemoth (Leviathan, #2)	Scott Westerfeld	4.19	28098	1422535707s/7826116	7826116-behemoth	481
FrostFire (Ruan, #2)	Zo�� Marriott	4.07	592	1321616102s/12478507	12478507-frostfire	439
The Umbrella Academy, Vol.1: The Apocalypse Suite (The Umbrella Academy, #1)	Gerard Way	3.97	15584	1327877097s/2795053	2795053-the-umbrella-academy-vol-1	184
The Stand: Captain Trips	Stephen King	4.43	56639	1388482281s/6344097	6344097-the-stand	160
G�_���_̩�_��_̩lgeler (Refaim, #1)	Paula Weston	3.99	5174	1420659130s/24356387	24356387-g-lgeler	336
