1364	Idiota	Fyodor Dostoyevsky	4.17	77717	1264874486s/7667424	7667424-idiota
1373	Flames 'n' Roses (Lebe lieber übersinnlich, #1)	Kiersten White	3.92	77127	1327608357s/11395819	11395819-flames-n-roses
1382	The Circle	Dave Eggers	3.44	76627	1376419833s/18302455	18302455-the-circle
1388	Between Shades of Gray	Ruta Sepetys	4.34	76470	1327873479s/7824322	7824322-between-shades-of-gray
1399	La luce fantastica (Mondo Disco #2 - Scuotivento #2)	Terry Pratchett	3.92	75760	1326322236s/6766767	6766767-la-luce-fantastica
1401	The Indian in the Cupboard (The Indian in the Cupboard, #1)	Lynne Reid Banks	3.88	75712	1171903915s/125404	125404.The_Indian_in_the_Cupboard
1413	Beautiful Chaos (Caster Chronicles, #3)	Kami Garcia	3.96	75270	1327878503s/10757833	10757833-beautiful-chaos
1418	The Serpent's Shadow (Kane Chronicles, #3)	Rick Riordan	4.28	75059	1366227982s/12893742	12893742-the-serpent-s-shadow
1422	The Last Unicorn	Peter S. Beagle	4.17	74618	1322531187s/13124003	13124003-the-last-unicorn
1428	The Darkest Minds (The Darkest Minds, #1)	Alexandra Bracken	4.28	74410	1373227128s/17428644	17428644-the-darkest-minds
1436	Switched (Trylle, #1)	Amanda Hocking	3.89	74109	1288828865s/8564935	8564935-switched
1479	The Celestine Prophecy (Celestine Prophecy, #1)	James Redfield	3.58	71733	1341360412s/13103	13103.The_Celestine_Prophecy
1481	KÄ±zÄ±l YükseliÅŸ (KÄ±zÄ±l Ä°syan, #1)	Pierce Brown	4.23	71605	1428078467s/25278406	25278406-k-z-l-y-kseli
1482	VÃ¶rÃ¶s lázadás (Red Rising Trilogy, #1)	Pierce Brown	4.23	71605	1407763893s/22895258	22895258-v-r-s-l-zad-s
1483	Red Rising (Red Rising Trilogy, #1)	Pierce Brown	4.23	71605	1370662170s/18046624	18046624-red-rising
1488	Night Watch (Discworld, #29; City Watch #6)	Terry Pratchett	4.46	71487	1320518310s/47989	47989.Night_Watch
1530	Seriously...I'm Kidding	Ellen DeGeneres	3.72	69521	1367223360s/13526367	13526367-seriously-i-m-kidding
1533	Through the Looking-Glass, and What Alice Found There (Alice's Adventures in Wonderland, #2)	Lewis Carroll	4.08	69354	1359299332s/83346	83346.Through_the_Looking_Glass_and_What_Alice_Found_There
